"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","pass_flag"
"41563","679819","2055430","Restaurant","Risk 2 (Medium)",2012-03-12,"Canvass","Pass",0,0,2,0,0,0,6,0.515068493150685,0,1
"26523","1096344","2055432","Restaurant","Risk 2 (Medium)",2012-06-04,"Canvass","Pass",0,0,2,0,0,0,0,1.62465753424658,0,1
"86532","1114869","2055432","Restaurant","Risk 2 (Medium)",2013-06-11,"Canvass","Pass",0,0,2,0,0,0,2,1.01917808219178,0,1
"21652","1098862","2055437","Restaurant","Risk 1 (High)",2013-03-06,"Canvass","Pass",0,0,6,0,0,0,9,0.649315068493151,0,1
"4865","1096368","2055445","Restaurant","Risk 1 (High)",2012-06-26,"Canvass","Pass",0,0,3,0,0,0,3,1.10958904109589,0,1
"6864","1114732","2055445","Restaurant","Risk 1 (High)",2013-03-19,"Canvass","Pass",0,0,3,0,0,0,3,0.728767123287671,0,1
"62523","1326221","2055457","Restaurant","Risk 1 (High)",2013-03-08,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,3,0.846575342465753,0,0
"62129","1285613","2055472","Restaurant","Risk 1 (High)",2012-09-28,"Canvass","Fail",0,1,5,0,0,0,0,1.46301369863014,0,0
"83020","1277732","2055472","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Fail",0,1,2,0,1,0,2,0.383561643835616,0,0
"20215","666258","2055575","Grocery Store","Risk 2 (Medium)",2011-12-07,"Canvass","Pass",0,0,2,0,0,0,2,1.06849315068493,0,1
"77242","1324238","2055575","Grocery Store","Risk 2 (Medium)",2012-12-27,"Canvass","Pass",0,0,2,0,0,0,2,1.05753424657534,0,1
"17528","1227605","2055586","Restaurant","Risk 2 (Medium)",2012-10-03,"Canvass","Pass",0,0,4,0,1,3,3,2,0,1
"6585","1326613","2055617","Restaurant","Risk 2 (Medium)",2013-03-28,"Canvass","Pass w/ Conditions",0,1,4,0,0,0,0,0.347945205479452,0,0
"68626","545532","2055642","Other","Risk 1 (High)",2011-09-16,"Canvass","Pass",0,0,5,0,0,0,0,2,1,1
"39428","1110220","2055653","Restaurant","Risk 1 (High)",2012-06-12,"Canvass","Pass w/ Conditions",1,2,6,0,0,0,0,1.61095890410959,0,0
"39172","1198759","2055653","Restaurant","Risk 1 (High)",2013-03-19,"Canvass","Fail",3,2,7,0,0,0,5,0.761643835616438,0,0
"92534","569712","2055681","Restaurant","Risk 2 (Medium)",2011-11-21,"Canvass","Pass",0,0,2,0,0,0,0,0.876712328767123,0,1
"29197","1234455","2055694","Other","Risk 3 (Low)",2012-08-06,"Canvass","Fail",0,1,6,0,0,0,0,1.88767123287671,0,0
"71766","1098978","2059383","Restaurant","Risk 1 (High)",2013-05-15,"Canvass","Pass",0,0,4,0,0,0,0,0.454794520547945,0,1
"44213","1154472","2059418","Restaurant","Risk 2 (Medium)",2012-07-24,"Canvass","Fail",0,2,7,0,0,1,0,1.18082191780822,0,0
"16222","1198504","2059426","Restaurant","Risk 1 (High)",2012-10-22,"Canvass","Pass w/ Conditions",1,1,2,0,1,0,1,1.44657534246575,0,0
"83359","1326911","2059426","Restaurant","Risk 1 (High)",2013-04-11,"Canvass","Pass",0,0,3,0,1,1,2,0.468493150684932,0,1
"14325","1114631","2059442","Restaurant","Risk 1 (High)",2013-01-17,"Canvass","Pass",0,0,3,0,0,2,6,1.26301369863014,0,1
"27834","1150419","2059453","Restaurant","Risk 1 (High)",2012-05-31,"Canvass","Pass",0,0,4,0,0,0,3,0.764383561643836,0,1
"19073","1151219","2059453","Restaurant","Risk 1 (High)",2013-04-08,"Canvass","Pass",0,0,3,0,0,0,4,0.854794520547945,0,1
"58910","555270","2059509","Grocery Store","Risk 2 (Medium)",2011-10-20,"Canvass","Fail",0,3,4,0,0,2,3,1.05753424657534,0,0
"43295","569732","2059545","Restaurant","Risk 1 (High)",2011-12-05,"Canvass","Pass",0,0,3,0,0,1,1,0.794520547945205,0,1
"10510","1138404","2059545","Restaurant","Risk 1 (High)",2012-07-23,"Canvass","Pass",0,0,0,0,0,0,3,0.63013698630137,0,1
"3019","1321482","2059545","Restaurant","Risk 1 (High)",2013-01-22,"Canvass","Pass",0,0,0,0,0,0,0,0.501369863013699,0,1
"49369","634574","2059561","Other","Risk 1 (High)",2011-09-15,"Canvass","Fail",0,0,0,0,0,0,0,0.967123287671233,0,0
"34707","634670","2059561","Other","Risk 1 (High)",2011-09-21,"Canvass","Pass",0,0,4,1,0,0,0,0.0164383561643836,0,1
"17516","555275","2059582","Restaurant","Risk 2 (Medium)",2011-10-21,"Canvass","Pass",0,0,6,0,0,0,6,1.0027397260274,0,1
"27252","598586","2059601","Restaurant","Risk 1 (High)",2012-01-23,"Canvass","Pass",0,0,4,0,0,0,3,0.69041095890411,0,1
"50512","1202526","2059601","Restaurant","Risk 1 (High)",2012-11-23,"Canvass","Pass",0,0,4,0,0,0,4,0.835616438356164,0,1
"12943","1326850","2059601","Restaurant","Risk 1 (High)",2013-04-09,"Canvass","Pass w/ Conditions",0,1,11,0,0,0,4,0.372602739726027,0,0
"62554","679649","2059628","Restaurant","Risk 1 (High)",2012-04-09,"Canvass","Pass",0,0,7,0,0,1,5,0.375342465753425,0,1
"85080","1327040","2059628","Restaurant","Risk 1 (High)",2013-04-18,"Canvass","Fail",0,1,8,0,0,0,7,0.783561643835616,0,0
"67882","1271221","2059645","Grocery Store","Risk 2 (Medium)",2012-06-14,"Canvass","Pass",0,0,4,0,0,1,5,1.15342465753425,0,1
"47614","1301205","2059662","Grocery Store","Risk 2 (Medium)",2013-01-08,"Canvass","Pass",0,0,5,0,0,0,5,2,0,1
"62910","1114815","2059664","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Pass",0,0,6,0,0,0,2,0.542465753424658,0,1
"62998","1227550","2059673","Restaurant","Risk 1 (High)",2012-09-06,"Canvass","Pass",0,0,2,0,0,0,0,0.997260273972603,0,1
"80708","1327048","2059673","Restaurant","Risk 1 (High)",2013-04-18,"Canvass","Pass",0,0,3,0,0,0,2,0.613698630136986,0,1
"62326","1353422","2059677","Other","Risk 1 (High)",2013-07-01,"Canvass","Pass",0,0,3,0,0,0,0,1.58082191780822,0,1
"75224","598441","2059772","Restaurant","Risk 1 (High)",2011-11-01,"Canvass","Fail",0,2,4,0,0,0,0,1.08493150684932,0,0
"57467","1196206","2059782","Restaurant","Risk 1 (High)",2012-03-22,"Canvass","Pass",0,0,3,0,0,1,5,1.47671232876712,0,1
"23650","1235913","2059782","Restaurant","Risk 1 (High)",2013-08-06,"Canvass","Pass",0,0,2,0,0,0,3,1.37534246575342,0,1
"36755","1114252","2059799","Restaurant","Risk 1 (High)",2012-05-04,"Canvass","Pass",0,0,4,0,0,0,0,0.789041095890411,0,1
"89170","1138928","2059799","Restaurant","Risk 1 (High)",2013-05-06,"Canvass","Pass w/ Conditions",1,0,3,0,1,0,4,0.391780821917808,0,0
"24188","531602","20598","Other","Risk 1 (High)",2011-10-06,"Canvass","Pass",0,0,2,0,0,0,2,1.60821917808219,0,1
"11884","1150528","20598","Other","Risk 1 (High)",2012-07-13,"Canvass","Pass",0,0,3,0,0,0,2,0.76986301369863,0,1
"8899","575229","2059833","Restaurant","Risk 1 (High)",2011-10-18,"Canvass","Pass",0,0,3,0,0,0,0,0.928767123287671,0,1
"44641","529321","2059875","Restaurant","Risk 1 (High)",2011-09-23,"Canvass","Pass",0,0,2,0,0,0,3,0.331506849315069,0,1
"84362","529492","2059875","Restaurant","Risk 1 (High)",2012-01-09,"Canvass","Pass",0,0,1,0,0,0,2,0.295890410958904,0,1
"89292","670413","2059884","Restaurant","Risk 1 (High)",2012-02-14,"Canvass","Pass w/ Conditions",0,1,4,0,2,0,7,1.33424657534247,0,0
"92461","1151320","2059922","Grocery Store","Risk 2 (Medium)",2013-05-23,"Canvass","Pass",0,0,3,0,1,2,2,2,0,1
"77440","1114590","2059952","Restaurant","Risk 1 (High)",2012-12-04,"Canvass","Pass w/ Conditions",0,1,4,0,0,0,1,1.43287671232877,0,0
"52703","1345298","2059952","Restaurant","Risk 1 (High)",2013-06-05,"Canvass","Pass",0,0,5,0,0,1,4,0.498630136986301,0,1
"80126","1345322","2059986","Restaurant","Risk 1 (High)",2013-06-14,"Canvass","Pass",0,0,4,0,0,0,4,0.947945205479452,0,1
"86530","671087","2060061","Restaurant","Risk 1 (High)",2012-03-09,"Canvass","Fail",0,2,8,0,0,0,0,0.586301369863014,0,0
"26000","517515","2060126","Restaurant","Risk 1 (High)",2011-09-09,"Canvass","Fail",4,1,8,0,0,0,0,0.93972602739726,0,0
"31623","1300353","2060126","Restaurant","Risk 1 (High)",2012-11-06,"Canvass","Pass",0,0,5,0,0,1,8,1.13424657534247,0,1
"74094","1326939","2060138","Restaurant","Risk 1 (High)",2013-04-12,"Canvass","Pass",0,0,2,0,0,0,1,0.287671232876712,0,1
"3210","1214872","2060151","Restaurant","Risk 1 (High)",2012-05-14,"Canvass","Fail",0,0,0,0,0,1,0,1.11232876712329,0,0
"24465","1206228","2060151","Restaurant","Risk 1 (High)",2012-05-22,"Canvass","Pass w/ Conditions",1,2,7,1,0,0,0,0.0219178082191781,0,0
"86594","1277834","2060151","Restaurant","Risk 1 (High)",2013-05-14,"Canvass","Fail",0,1,8,0,0,0,0,0.934246575342466,0,0
"47662","539611","2060154","Restaurant","Risk 1 (High)",2012-01-25,"Canvass","Pass",0,0,3,0,0,0,6,0.882191780821918,0,1
"33914","1329285","2060154","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Pass",0,0,7,0,0,0,3,1.2958904109589,0,1
"1846","1329415","2060188","Grocery Store","Risk 3 (Low)",2013-07-25,"Canvass","Pass",0,0,3,0,0,0,0,2,0,1
"76218","1229365","2060206","Restaurant","Risk 1 (High)",2012-06-05,"Canvass","Pass",0,0,4,0,0,0,3,0.893150684931507,0,1
"87288","614511","2060210","Restaurant","Risk 2 (Medium)",2011-10-03,"Canvass","Pass",0,0,4,0,0,0,2,0.879452054794521,0,1
"16893","1150961","2060239","Grocery Store","Risk 3 (Low)",2012-11-27,"Canvass","Pass",0,0,3,0,0,0,0,2,0,1
"26055","1234708","2060250","Restaurant","Risk 2 (Medium)",2012-08-17,"Canvass","Pass",0,0,4,0,0,0,0,1.46575342465753,0,1
"4954","606505","2060258","Restaurant","Risk 2 (Medium)",2011-12-02,"Canvass","Fail",1,1,5,0,1,2,5,0.964383561643836,0,0
"45810","1322332","20603","Other","Risk 1 (High)",2013-01-22,"Canvass","Pass w/ Conditions",1,0,2,0,0,0,2,2,0,0
"52787","1092226","2060329","Restaurant","Risk 2 (Medium)",2012-12-07,"Canvass","Pass",0,0,1,0,0,2,2,1.01643835616438,0,1
"45444","529420","2060335","Restaurant","Risk 1 (High)",2011-11-29,"Canvass","Fail",0,1,1,0,0,0,2,0.649315068493151,0,0
"23687","1076287","2060335","Restaurant","Risk 1 (High)",2012-05-10,"Canvass","Pass",0,0,1,0,0,1,1,0.419178082191781,0,1
"53639","539527","2060407","Restaurant","Risk 1 (High)",2011-11-23,"Canvass","Pass",0,0,3,0,0,0,4,0.695890410958904,0,1
"31263","1166265","2060407","Restaurant","Risk 1 (High)",2013-04-04,"Canvass","Pass",0,0,0,0,0,0,3,1.36164383561644,0,1
"67527","1365222","2060444","Restaurant","Risk 2 (Medium)",2013-08-05,"Canvass","Pass",0,0,2,0,0,0,0,2,0,1
"6368","1154691","2060451","Other","Risk 1 (High)",2012-11-13,"Canvass","Pass w/ Conditions",0,1,4,0,0,0,3,1.4958904109589,0,0
"56165","521930","2060521","Restaurant","Risk 1 (High)",2011-12-08,"Canvass","Pass",0,0,9,0,0,1,1,0.975342465753425,0,1
"26154","1098790","2060521","Restaurant","Risk 1 (High)",2013-01-07,"Canvass","Pass",0,0,5,0,0,0,9,1.08493150684932,0,1
"38076","634649","2060542","Other","Risk 1 (High)",2011-09-20,"Canvass","Pass w/ Conditions",1,0,7,0,1,0,5,0.931506849315068,0,0
"66951","1285407","2060542","Other","Risk 1 (High)",2012-09-21,"Canvass","Pass",0,0,5,0,1,0,7,1.00547945205479,0,1
"101","1096390","2060558","Other","Risk 3 (Low)",2012-07-17,"Canvass","Pass w/ Conditions",2,0,1,1,0,1,1,1.2027397260274,0,0
"6811","519344","2060578","Restaurant","Risk 1 (High)",2012-01-18,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,8,0.408219178082192,0,0
"18158","1106767","2060578","Restaurant","Risk 1 (High)",2013-08-15,"Canvass","Fail",1,3,3,0,0,1,3,1.57260273972603,0,0
"11184","664260","20606","Restaurant","Risk 1 (High)",2011-12-06,"Canvass","Fail",0,2,7,0,0,0,9,0.96986301369863,0,0
"66449","565666","2060638","Restaurant","Risk 1 (High)",2012-01-31,"Canvass","Fail",0,1,2,0,0,0,2,0.63013698630137,0,0
"21927","680162","2060640","Restaurant","Risk 1 (High)",2012-04-19,"Canvass","Fail",0,1,3,0,0,0,7,0.947945205479452,0,0
"8792","634769","2060651","Other","Risk 1 (High)",2011-09-29,"Canvass","Pass",0,0,0,0,0,0,0,0.945205479452055,0,1
"11464","1150369","2060651","Other","Risk 1 (High)",2012-05-18,"Canvass","Pass",0,0,2,0,0,0,0,0.635616438356164,0,1
"35889","1151263","2060651","Other","Risk 1 (High)",2013-04-29,"Canvass","Pass",0,0,3,0,0,0,0,0.610958904109589,0,1
"52156","1326792","2060680","Restaurant","Risk 2 (Medium)",2013-04-08,"Canvass","Pass",0,0,2,0,0,0,1,0.991780821917808,0,1
"76749","1227771","2060727","Grocery Store","Risk 2 (Medium)",2013-02-27,"Canvass","Fail",0,3,7,0,1,0,3,2,0,0
"67502","531646","2060729","Restaurant","Risk 2 (Medium)",2011-11-10,"Canvass","Pass w/ Conditions",2,0,0,0,1,0,4,1.06301369863014,0,0
"74661","664370","2060730","Restaurant","Risk 1 (High)",2012-02-03,"Canvass","Pass",0,0,5,0,1,1,5,1.15890410958904,0,1
"80795","1106638","2060730","Restaurant","Risk 1 (High)",2013-06-19,"Canvass","Pass",0,0,7,0,0,0,5,1.37260273972603,0,1
"73829","509401","2060764","Restaurant","Risk 1 (High)",2011-11-02,"Canvass","Pass",0,0,4,0,0,0,0,0.706849315068493,0,1
"18119","1229578","2060764","Restaurant","Risk 1 (High)",2012-06-12,"Canvass","Pass",0,0,1,0,0,0,4,0.610958904109589,0,1
"40605","1146227","2060764","Restaurant","Risk 1 (High)",2013-01-03,"Canvass","Pass",0,0,3,0,0,0,1,0.561643835616438,0,1
"72564","1227687","2060782","Grocery Store","Risk 2 (Medium)",2012-11-27,"Canvass","Pass",0,0,3,0,0,0,4,1.62739726027397,0,1
"55223","1336092","2060782","Grocery Store","Risk 2 (Medium)",2013-06-13,"Canvass","Pass w/ Conditions",0,1,2,0,0,0,3,0.53972602739726,0,0
"2829","1188364","2060790","Grocery Store","Risk 3 (Low)",2012-09-24,"Canvass","Pass",0,0,3,0,0,0,6,1.88767123287671,0,1
"13574","1198499","20608","Restaurant","Risk 1 (High)",2012-10-19,"Canvass","Pass",0,0,8,0,1,1,4,2,0,1
"68932","1092301","20608","Restaurant","Risk 1 (High)",2013-02-14,"Canvass","Fail",0,1,3,0,0,0,8,0.323287671232877,0,0
"46983","634734","2060829","Grocery Store","Risk 3 (Low)",2011-09-27,"Canvass","Fail",1,1,4,0,0,1,4,0.904109589041096,0,0
"87046","614603","2060873","Restaurant","Risk 1 (High)",2011-11-10,"Canvass","Pass",0,0,5,0,0,0,1,0.463013698630137,0,1
"14692","1322244","2060873","Restaurant","Risk 1 (High)",2012-12-07,"Canvass","Pass",0,0,2,0,0,0,5,1.07671232876712,0,1
"49193","1114884","2060873","Restaurant","Risk 1 (High)",2013-06-24,"Canvass","Pass",0,0,2,0,0,0,2,0.542465753424658,0,1
"63132","659361","2060935","Restaurant","Risk 1 (High)",2011-11-16,"Canvass","Pass",0,0,1,0,0,0,2,0.654794520547945,0,1
"4479","1102275","2060935","Restaurant","Risk 1 (High)",2012-05-18,"Canvass","Pass",0,0,3,0,0,0,1,0.501369863013699,0,1
"15375","1271507","2060935","Restaurant","Risk 1 (High)",2013-01-18,"Canvass","Pass",0,0,3,0,0,0,3,0.671232876712329,0,1
"62454","1271348","2060957","Restaurant","Risk 1 (High)",2012-09-06,"Canvass","Pass",0,0,5,0,0,1,4,1.4,0,1
"82652","1166294","2060957","Restaurant","Risk 1 (High)",2013-04-30,"Canvass","Pass",0,0,2,0,0,0,5,0.646575342465753,0,1
"81758","679533","2060959","Restaurant","Risk 1 (High)",2012-04-04,"Canvass","Pass",0,0,3,0,0,0,2,0.693150684931507,0,1
"66928","1321928","2060959","Restaurant","Risk 1 (High)",2013-02-19,"Canvass","Pass",0,0,3,0,0,0,3,0.879452054794521,0,1
"44014","1098384","2060960","Grocery Store","Risk 1 (High)",2012-06-18,"Canvass","Pass w/ Conditions",1,0,8,0,1,0,5,1.35890410958904,0,0
"87624","1360312","2060960","Grocery Store","Risk 1 (High)",2013-08-16,"Canvass","Pass",0,0,7,0,1,0,8,1.16164383561644,0,1
"24954","1202481","2060985","Other","Risk 2 (Medium)",2012-10-23,"Canvass","Pass",0,0,7,0,0,0,6,1.84931506849315,0,1
"81599","1134325","2060989","Restaurant","Risk 1 (High)",2012-06-13,"Canvass","Pass w/ Conditions",3,1,4,0,2,0,5,0.887671232876712,0,0
"79038","1324590","2060989","Restaurant","Risk 1 (High)",2013-08-02,"Canvass","Pass w/ Conditions",0,1,5,0,0,0,4,0.923287671232877,0,0
"34670","1150619","20613","Restaurant","Risk 2 (Medium)",2012-08-09,"Canvass","Pass",0,0,6,0,0,0,0,2,1,1
"21215","606518","2064095","Restaurant","Risk 1 (High)",2012-01-05,"Canvass","Pass",0,0,7,0,0,1,2,0.668493150684932,0,1
"71126","671175","2064121","Restaurant","Risk 1 (High)",2012-03-14,"Canvass","Pass",0,0,0,0,0,0,4,1.09041095890411,0,1
"85158","1277799","2064138","Restaurant","Risk 1 (High)",2013-04-19,"Canvass","Pass",0,0,4,0,0,0,0,1.98356164383562,0,1
"25551","1300961","2064170","Grocery Store","Risk 2 (Medium)",2012-12-18,"Canvass","Pass",0,0,1,0,0,0,0,2,0,1
"51055","1092553","2064170","Grocery Store","Risk 2 (Medium)",2013-08-16,"Canvass","Pass",0,0,2,0,0,0,1,0.657534246575342,0,1
"85965","1286189","2064183","Restaurant","Risk 1 (High)",2012-10-29,"Canvass","Pass",0,0,4,0,0,1,3,1.43287671232877,0,1
"6101","577686","2064191","Other","Risk 1 (High)",2011-11-18,"Canvass","Pass",0,0,3,0,0,0,0,0.983561643835616,0,1
"53265","659845","2064209","Restaurant","Risk 1 (High)",2012-01-03,"Canvass","Pass w/ Conditions",2,0,6,0,0,0,2,0.991780821917808,0,0
"17430","1154620","2064295","Restaurant","Risk 1 (High)",2012-10-11,"Canvass","Pass w/ Conditions",0,1,3,0,0,1,0,1.93972602739726,0,0
"43029","569631","2064411","Restaurant","Risk 2 (Medium)",2011-10-17,"Canvass","Pass",0,0,3,0,0,0,0,0.917808219178082,0,1
"66043","1138330","2064411","Restaurant","Risk 2 (Medium)",2012-06-08,"Canvass","Pass",0,0,2,0,0,0,3,0.643835616438356,0,1
"32293","1110313","2064411","Restaurant","Risk 2 (Medium)",2013-03-27,"Canvass","Pass",0,0,1,0,0,0,2,0.8,0,1
"23795","1285538","2064427","Restaurant","Risk 2 (Medium)",2012-09-26,"Canvass","Pass",0,0,4,0,0,0,0,0.361643835616438,0,1
"75329","1102249","2064446","Restaurant","Risk 1 (High)",2012-05-03,"Canvass","Fail",0,2,2,0,0,0,4,0.515068493150685,0,0
"27974","1329206","2064446","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass",0,0,6,0,0,1,2,0.843835616438356,0,1
"47042","567630","2064453","Restaurant","Risk 1 (High)",2011-10-11,"Canvass","Pass",0,0,2,0,0,0,4,0.876712328767123,0,1
"56363","1134484","2064460","Restaurant","Risk 1 (High)",2012-08-13,"Canvass","Pass w/ Conditions",0,1,4,0,0,0,0,1.12328767123288,0,0
"27719","1114826","2064460","Restaurant","Risk 1 (High)",2013-05-17,"Canvass","Pass w/ Conditions",2,1,4,0,0,1,4,0.758904109589041,0,0
"10074","1214638","2064468","Restaurant","Risk 1 (High)",2012-05-04,"Canvass","Fail",1,1,2,0,0,0,6,1.06301369863014,0,0
"68268","1166355","2064468","Restaurant","Risk 1 (High)",2013-08-05,"Canvass","Pass",0,0,1,0,0,1,2,1.22739726027397,0,1
"23503","664287","2064476","Restaurant","Risk 1 (High)",2011-12-20,"Canvass","Pass",0,0,4,0,0,2,6,1.08493150684932,0,1
"72449","1321400","2064476","Restaurant","Risk 1 (High)",2013-01-17,"Canvass","Pass",0,0,4,0,0,0,4,1.07945205479452,0,1
"53311","634817","2064527","Restaurant","Risk 1 (High)",2011-10-03,"Canvass","Pass",0,0,3,0,0,1,3,0.56986301369863,0,1
"33469","1229742","2064527","Restaurant","Risk 1 (High)",2012-03-14,"Canvass","Pass",0,0,3,0,0,0,3,0.446575342465753,0,1
"33982","1326317","2064527","Restaurant","Risk 1 (High)",2013-03-13,"Canvass","Pass",0,0,6,0,0,0,3,0.997260273972603,0,1
"46385","1228049","2064563","Grocery Store","Risk 3 (Low)",2013-07-12,"Canvass","Fail",0,2,5,0,0,1,5,2,0,0
"61653","1098594","2064573","Restaurant","Risk 2 (Medium)",2012-09-17,"Canvass","Pass",0,0,7,0,0,0,0,1.87671232876712,0,1
"9975","1158258","2064590","Restaurant","Risk 1 (High)",2012-03-06,"Canvass","Pass",0,0,2,0,0,0,3,0.452054794520548,0,1
"72517","1227862","2064590","Restaurant","Risk 1 (High)",2013-04-08,"Canvass","Pass",0,0,2,0,0,0,2,1.08767123287671,0,1
"18097","604592","2064591","Restaurant","Risk 1 (High)",2012-01-24,"Canvass","Pass",0,0,1,0,0,0,5,0.53972602739726,0,1
"15467","1271410","2064591","Restaurant","Risk 1 (High)",2012-10-26,"Canvass","Pass",0,0,3,0,0,0,1,0.753424657534247,0,1
"73271","1353585","2064591","Restaurant","Risk 1 (High)",2013-07-10,"Canvass","Pass",0,0,3,0,0,0,3,0.704109589041096,0,1
"13266","1343391","2064604","Restaurant","Risk 1 (High)",2013-08-05,"Canvass","Pass",0,0,3,0,0,0,0,1.58356164383562,0,1
"14187","659425","2064605","Restaurant","Risk 1 (High)",2011-11-21,"Canvass","Pass",0,0,3,0,0,0,2,0.594520547945205,0,1
"41149","1279305","2064605","Restaurant","Risk 1 (High)",2012-11-27,"Canvass","Pass",0,0,4,0,0,0,3,1.01917808219178,0,1
"67636","1336043","2064605","Restaurant","Risk 1 (High)",2013-06-11,"Canvass","Fail",0,1,5,0,0,0,4,0.534246575342466,0,0
"75700","1296406","2064609","Restaurant","Risk 1 (High)",2013-06-05,"Canvass","Pass w/ Conditions",1,1,1,0,0,1,0,2,0,0
"44744","610280","2064645","Grocery Store","Risk 3 (Low)",2011-10-19,"Canvass","Pass",0,0,5,0,0,0,9,0.923287671232877,0,1
"21219","1285387","2064645","Grocery Store","Risk 3 (Low)",2012-09-20,"Canvass","Pass",0,0,2,0,0,0,5,0.923287671232877,0,1
"5847","1285764","2064659","Other","Risk 1 (High)",2012-10-09,"Canvass","Fail",0,1,2,0,0,2,3,1.41643835616438,0,0
"41430","1206432","2064659","Other","Risk 1 (High)",2013-02-05,"Canvass","Pass",0,0,3,0,0,1,2,0.306849315068493,0,1
"67851","1327248","2064660","Restaurant","Risk 2 (Medium)",2013-01-07,"Canvass","Pass",0,0,4,0,0,0,5,0.282191780821918,0,1
"80814","575225","2064733","Restaurant","Risk 1 (High)",2011-10-18,"Canvass","Pass",0,0,3,0,0,0,1,0.835616438356164,0,1
"69902","1114516","2064733","Restaurant","Risk 1 (High)",2012-10-22,"Canvass","Pass",0,0,5,0,0,0,3,1.01369863013699,0,1
"90617","569702","2064748","Other","Risk 1 (High)",2011-11-17,"Canvass","Pass",0,0,3,0,0,0,0,0.945205479452055,0,1
"67537","1343372","2064826","Restaurant","Risk 1 (High)",2013-07-19,"Canvass","Pass",0,0,5,0,0,1,5,2,0,1
"14323","1142233","2064859","Grocery Store","Risk 2 (Medium)",2012-11-27,"Canvass","Pass",0,0,4,0,1,0,5,1.69041095890411,0,1
"30401","1234301","2064886","Restaurant","Risk 1 (High)",2012-07-25,"Canvass","Fail",0,3,5,0,0,0,0,1.64383561643836,0,0
"41524","1098516","2064928","Restaurant","Risk 2 (Medium)",2012-08-15,"Canvass","Pass w/ Conditions",1,0,7,0,3,1,2,1.7041095890411,0,0
"70954","659759","2064938","Restaurant","Risk 1 (High)",2011-12-20,"Canvass","Pass w/ Conditions",2,0,6,0,1,3,4,0.934246575342466,0,0
"42489","569624","2064954","Restaurant","Risk 2 (Medium)",2011-10-12,"Canvass","Pass",0,0,4,0,0,0,0,0.816438356164384,0,1
"26710","1326574","2064954","Restaurant","Risk 2 (Medium)",2013-03-27,"Canvass","Pass",0,0,2,0,0,0,4,1.45753424657534,0,1
"14211","557530","2064973","Restaurant","Risk 2 (Medium)",2011-09-07,"Canvass","Pass",0,0,5,0,0,0,0,0.838356164383562,0,1
"56277","1329365","2064973","Restaurant","Risk 2 (Medium)",2013-06-27,"Canvass","Pass",0,0,6,0,0,0,5,1.80547945205479,0,1
"78552","666260","2065000","Grocery Store","Risk 2 (Medium)",2011-12-08,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,0,0.978082191780822,0,0
